Id;Category;Manufacturer;Model;Prod. year;Gear box type;Leather interior;Fuel type;Engine volume;Drive wheels;Cylinders;Mileage;Doors;Airbags;Wheel;Color;Sales Fee;price
1929;Hatchback;TOYOTA;Prius;2010;Tiptronic;Yes;Hybrid;1.8;Front;4;118000 km;4;10;Left wheel;Blue;761;15994
4768;Jeep;TOYOTA;Tacoma;2013;Automatic;Yes;Petrol;2.7;Rear;4;265558 km;4;12;Left wheel;White;834;14583
8078;Jeep;KIA;Sportage;2007;Automatic;Yes;Diesel;2;Front;4;54658 km;4;4;Left wheel;Silver;1282;4701
9286;Jeep;NISSAN;Pathfinder;2014;Automatic;Yes;Petrol;3.5;Front;6;178656 km;4;12;Left wheel;Silver;1053;2587
19009;Sedan;FORD;Fusion;2016;Automatic;Yes;Hybrid;2;Front;4;158699 km;4;12;Left wheel;Grey;431;8781
12131;Sedan;HYUNDAI;Sonata;2015;Automatic;Yes;LPG;2;Front;4;413499 km;4;4;Left wheel;Orange;765;9722
18687;Hatchback;LEXUS;CT 200h;2012;Automatic;Yes;Hybrid;1.8;Front;4;76427 km;4;0;Left wheel;Silver;586;3450
9075;Sedan;CHEVROLET;Impala;2015;Automatic;Yes;Petrol;3.6;Front;6;159094 km;4;12;Left wheel;Black;1307;4234
11066;Sedan;JAGUAR;XF;2010;Automatic;Yes;Petrol;5;Front;4;99210 km;4;4;Left wheel;Black;1960;49143
5741;Sedan;HYUNDAI;Elantra;2007;Automatic;Yes;Diesel;1.6;Front;4;120455 km;4;4;Left wheel;Silver;1047;8643
7124;Jeep;LEXUS;GX 470;2004;Automatic;Yes;LPG;4.7;4x4;8;197000 km;4;10;Left wheel;Grey;-;36065
7773;Microbus;FORD;Transit;2007;Manual;No;Diesel;2.5 Turbo;Rear;4;200000 km;4;2;Left wheel;White;-;21953
15592;Sedan;HYUNDAI;Sonata;2016;Automatic;Yes;LPG;2;Front;4;596900 km;4;4;Left wheel;Orange;891;5645
1816;Sedan;TOYOTA;Prius;2011;Variator;No;Petrol;1.8;Front;4;164800 km;4;6;Left wheel;Silver;-;18817
2200;Hatchback;HONDA;FIT;2016;Automatic;Yes;Petrol;1.3;Front;4;70000 km;4;4;Left wheel;Silver;609;22197
17602;Jeep;BMW;X5;2012;Automatic;Yes;Diesel;3;4x4;6;274098 km;4;0;Left wheel;White;919;6586
1602;Sedan;HYUNDAI;Santa FE;2018;Automatic;Yes;Petrol;2.4;Front;4;56150 km;2;12;Left wheel;Blue;1277;11133
5251;Minivan;VOLKSWAGEN;Touran;2004;Tiptronic;No;Petrol;2;Front;4;135000 km;4;8;Right-hand drive;Silver;-;7997
14525;Jeep;NISSAN;Juke;2015;Automatic;Yes;Petrol;1.6;4x4;4;103498 km;4;0;Left wheel;Black;629;2822
8776;Sedan;MERCEDES-BENZ;C 220;2015;Tiptronic;No;Diesel;2.2 Turbo;Rear;4;142000 km;4;12;Left wheel;Black;833;62722
6188;Sedan;HYUNDAI;Sonata;2014;Tiptronic;Yes;Petrol;2.4;Front;4;172800 km;4;8;Left wheel;White;749;17876
38;Sedan;HYUNDAI;Elantra;2012;Automatic;Yes;Petrol;1.6;Front;4;103490 km;4;4;Left wheel;Silver;531;19121
1048;Sedan;TOYOTA;Prius;2011;Automatic;No;Hybrid;1.8;Front;4;0 km;4;12;Left wheel;Red;-;14113
17147;Sedan;HONDA;Civic;2013;Automatic;Yes;Hybrid;1.5;Front;4;118240 km;4;0;Left wheel;White;502;5018
3993;Jeep;HYUNDAI;Tucson;2011;Automatic;Yes;Diesel;2;Front;4;161345 km;4;4;Left wheel;Silver;707;21652
14886;Jeep;SUBARU;XV;2014;Automatic;Yes;Petrol;2;4x4;4;70139 km;4;12;Left wheel;Orange;639;784
17269;Jeep;SSANGYONG;REXTON;2010;Automatic;Yes;Diesel;2.7;Front;4;168044 km;4;4;Left wheel;Black;1099;19121
16323;Sedan;OPEL;Vectra;1996;Manual;No;Petrol;2;Front;4;1111111 km;4;2;Left wheel;Sky blue;-;3800
9683;Hatchback;CHEVROLET;Volt;2011;Automatic;Yes;Hybrid;1.4;Front;4;288778 km;4;0;Left wheel;Black;521;2666
16386;Universal;HYUNDAI;H1;2010;Automatic;Yes;Diesel;2.5;Front;4;213696 km;4;4;Left wheel;Grey;1024;16766
2060;Hatchback;LEXUS;CT 200h;2011;Automatic;Yes;Hybrid;1.8;Front;4;116869 km;4;0;Left wheel;Black;645;706
16918;Jeep;FORD;Escape;2009;Variator;No;Hybrid;2.3;4x4;4;160000 km;4;4;Left wheel;Black;-;15681
17141;Jeep;BMW;X5 M;2015;Tiptronic;Yes;Diesel;3.0 Turbo;4x4;6;95000 km;4;12;Left wheel;Black;1104;94083
11166;Coupe;LEXUS;RC F F SPORT;2017;Tiptronic;Yes;Petrol;3.5;Rear;6;12800 km;4;6;Left wheel;Black;1714;68994
17449;Hatchback;CHEVROLET;Spark;2015;Automatic;Yes;Petrol;1;Front;4;127771 km;4;4;Left wheel;Silver;426;12134
2129;Sedan;TOYOTA;Camry;2012;Tiptronic;Yes;Petrol;2.5;Front;4;168436 km;4;12;Left wheel;Black;781;16850
13373;Sedan;HYUNDAI;Elantra;2012;Automatic;Yes;Petrol;1.6;Front;4;134000 km;4;4;Left wheel;Silver;531;20266
14974;Microbus;FORD;Transit;2008;Manual;No;Diesel;2.2 Turbo;Front;4;107000 km;4;4;Left wheel;Yellow;1195;15524
4857;Sedan;TOYOTA;Prius;2014;Automatic;No;Hybrid;1.8;Front;4;80000 km;4;8;Left wheel;Black;-;17249
2517;Minivan;HYUNDAI;H1;2014;Automatic;Yes;Diesel;2.5;Front;4;190000 km;4;4;Left wheel;White;777;28423
5373;Hatchback;TOYOTA;Prius;2016;Automatic;No;Hybrid;1.6;Front;4;85000 km;4;12;Left wheel;White;-;32929
2808;Hatchback;TOYOTA;Prius C;2012;Automatic;No;Hybrid;1.5;Front;4;107000 km;4;12;Left wheel;Red;503;16935
12226;Microbus;MERCEDES-BENZ;Sprinter;2004;Manual;No;Diesel;2.2 Turbo;4x4;4;371500 km;4;2;Left wheel;White;-;29793
12054;Sedan;NISSAN;Rogue;2008;Automatic;Yes;Petrol;2.4;4x4;4;195200 km;4;16;Left wheel;Silver;1296;13799
14990;Jeep;ZAZ;969 luaz;1990;Manual;Yes;Petrol;0.9;4x4;4;64525 km;2;0;Left wheel;Green;-;5645
13133;Hatchback;CHEVROLET;Volt;2012;Automatic;Yes;Plug-in Hybrid;1.4;Front;4;100000 km;4;10;Left wheel;Silver;475;20071
1604;Sedan;NISSAN;Fuga;2014;Automatic;No;Petrol;1.8;Front;4;48000 km;4;4;Left wheel;Grey;584;17000
11463;Sedan;HYUNDAI;Sonata;2016;Automatic;Yes;Petrol;2;Front;4;101200 km;4;4;Left wheel;Grey;891;37984
1976;Sedan;HYUNDAI;Elantra;2011;Automatic;Yes;Petrol;1.6;Front;4;125062 km;4;4;Left wheel;Black;583;20266
5656;Coupe;HYUNDAI;Genesis;2010;Automatic;Yes;Petrol;3.8;Rear;6;189194 km;2;12;Left wheel;White;1511;784
4984;Jeep;LEXUS;NX 200;2015;Automatic;Yes;Petrol;2;4x4;4;109336 km;4;12;Left wheel;Grey;765;784
3777;Jeep;HYUNDAI;Santa FE;2015;Automatic;Yes;Diesel;2;Front;4;115459 km;4;4;Left wheel;Blue;765;45436
2688;Jeep;BMW;X5;2012;Automatic;Yes;Diesel;3;4x4;6;229966 km;4;0;Left wheel;Black;919;10820
16480;Sedan;HYUNDAI;Sonata;2015;Automatic;Yes;LPG;2;Front;4;587949 km;4;4;Left wheel;Orange;765;9252
14760;Sedan;TOYOTA;Camry;2013;Automatic;Yes;Hybrid;2.5;Front;4;225510 km;4;12;Left wheel;White;779;314
10074;Jeep;CHEVROLET;Orlando;2013;Automatic;Yes;Diesel;2;Front;4;40299 km;4;4;Left wheel;Silver;640;24415
2665;Hatchback;NISSAN;Versa;2011;Automatic;No;Petrol;1.8;Front;4;53330 km;4;2;Left wheel;Black;-;24891
6113;Jeep;TOYOTA;Tundra;2014;Automatic;Yes;Petrol;5.7;4x4;8;101928 km;4;12;Left wheel;Black;1659;188
9134;Sedan;TOYOTA;Camry;2018;Tiptronic;Yes;Petrol;2.5;Front;4;43000 km;4;12;Left wheel;Blue;1327;40769
9961;Jeep;SUBARU;Forester;2013;Automatic;Yes;Petrol;2.5;4x4;4;74688 km;4;0;Left wheel;Silver;779;94
1032;Jeep;MERCEDES-BENZ;GL 320;2008;Automatic;Yes;Diesel;3.0 Turbo;4x4;6;200000 km;4;8;Left wheel;Black;-;300
6711;Hatchback;HYUNDAI;Elantra;2014;Automatic;Yes;Petrol;2;Front;4;57590 km;4;12;Left wheel;Grey;639;47
15432;Jeep;HYUNDAI;Santa FE;2011;Automatic;Yes;Diesel;2.2;Front;4;166226 km;4;4;Left wheel;Silver;769;21395
13865;Microbus;MERCEDES-BENZ;Sprinter 315CDI-XL;2009;Manual;Yes;Diesel;2.2 Turbo;Rear;4;180000 km;4;2;Left wheel;Black;-;31361
14303;Sedan;MERCEDES-BENZ;E 350;2010;Automatic;Yes;Diesel;3.5;4x4;6;189530 km;4;12;Left wheel;Black;1399;12388
14727;Hatchback;LEXUS;CT 200h;2011;Automatic;Yes;Hybrid;1.8;Front;4;116869 km;4;0;Left wheel;Black;645;706
6191;Jeep;NISSAN;X-Trail gt;2002;Automatic;No;Petrol;2.0 Turbo;4x4;4;210000 km;4;4;Left wheel;Beige;-;10976
9653;Sedan;HYUNDAI;Sonata;2016;Automatic;Yes;LPG;2;Front;4;240573 km;4;4;Left wheel;White;891;19914
18832;Sedan;HYUNDAI;Sonata;2015;Automatic;Yes;LPG;2;Front;4;51274 km;4;4;Left wheel;Silver;765;15367
11970;Sedan;SUZUKI;SX4;2013;Automatic;Yes;Petrol;2;Front;4;193504 km;4;0;Left wheel;Red;640;1411
3889;Sedan;MERCEDES-BENZ;E 350;2007;Manual;Yes;Petrol;2.8;Rear;6;123000 km;4;8;Left wheel;White;1768;18817
3249;Sedan;TOYOTA;Camry;2019;Automatic;Yes;Hybrid;2.5;Front;4;39552 km;4;12;Left wheel;Black;607;251
2999;Microbus;FORD;Transit;2007;Manual;No;Diesel;2.2 Turbo;Front;5;0 km;2;0;Left wheel;White;-;15053
9161;Sedan;HYUNDAI;Elantra;2012;Automatic;Yes;Petrol;1.6;Front;4;134000 km;4;4;Left wheel;White;531;19933
4125;Sedan;TOYOTA;Camry;2019;Tiptronic;No;Petrol;2.5;Front;6;22400 km;4;10;Left wheel;Brown;1325;23521
3339;Jeep;FORD;Escape;2009;Automatic;Yes;Hybrid;2.5;Front;4;193614 km;4;0;Left wheel;White;1185;220
19182;Sedan;TOYOTA;Camry;2018;Automatic;Yes;Hybrid;2.5;Front;4;127515 km;4;12;Left wheel;Black;609;9722
15315;Sedan;HYUNDAI;Elantra;2011;Automatic;Yes;Petrol;1.6;Front;4;158000 km;4;4;Left wheel;White;583;18798
16831;Sedan;MERCEDES-BENZ;E 350;2010;Automatic;Yes;Petrol;3.5;4x4;6;239224 km;4;12;Left wheel;Black;1399;862
18663;Jeep;TOYOTA;CHR;2018;Automatic;Yes;Petrol;2;Front;4;18754 km;4;12;Left wheel;Red;1079;27598
3260;Hatchback;HONDA;FIT;2013;Automatic;Yes;Petrol;1.3;Front;4;86996 km;4;4;Left wheel;Silver;447;15925
12208;Sedan;FORD;Fusion;2015;Automatic;Yes;Petrol;2;Front;4;71454 km;4;0;Left wheel;Black;765;16935
16448;Sedan;HONDA;Civic;2013;Automatic;Yes;Petrol;1.8;Front;4;162520 km;4;12;Left wheel;Black;585;392
10383;Sedan;HYUNDAI;Sonata;2014;Automatic;Yes;Petrol;2.4;Front;4;173925 km;4;12;Left wheel;Silver;749;282
14832;Jeep;BMW;X5;2002;Tiptronic;Yes;Petrol;3;4x4;6;249117 km;4;8;Left wheel;Black;-;8781
17343;Jeep;HYUNDAI;Santa FE;2013;Automatic;Yes;Diesel;2.2;Front;4;140451 km;4;4;Left wheel;Grey;696;28222
2771;Sedan;TOYOTA;Tacoma;2014;Automatic;Yes;Petrol;4;Rear;6;0 km;4;12;Left wheel;Silver;1190;6586
9545;Sedan;TOYOTA;Prius;2012;Automatic;No;Hybrid;1.8;Front;4;180000 km;4;8;Left wheel;Grey;-;20385
7775;Sedan;FORD;Fusion TITANIUM;2015;Automatic;Yes;Petrol;2.0 Turbo;Front;4;66196 km;4;8;Left wheel;Silver;765;19757
8970;Jeep;SSANGYONG;REXTON;2011;Automatic;Yes;Diesel;2;Front;4;119000 km;4;4;Left wheel;Silver;707;24029
3094;Sedan;VOLKSWAGEN;Jetta;2014;Automatic;Yes;Diesel;2;Front;4;82392 km;4;12;Left wheel;Silver;639;1568
9258;Sedan;FORD;Fusion;2015;Tiptronic;Yes;Plug-in Hybrid;2;Front;4;118000 km;4;10;Left wheel;Grey;382;20385
2989;Jeep;SUZUKI;Samurai;1984;Manual;Yes;CNG;1.6;4x4;4;100000 km;2;0;Left wheel;Green;-;10976
3715;Sedan;HYUNDAI;Sonata;2015;Automatic;Yes;LPG;2;Front;4;374013 km;4;4;Left wheel;Orange;765;9252
3479;Universal;SUBARU;Legacy;2005;Tiptronic;No;Petrol;2.0 Turbo;4x4;4;234082 km;4;4;Right-hand drive;White;-;4077
11588;Sedan;TOYOTA;Camry;2013;Automatic;Yes;Hybrid;2.5;Front;4;225510 km;4;12;Left wheel;White;779;314
8293;Sedan;HONDA;Civic;2016;Automatic;Yes;Petrol;2;Front;4;36808 km;4;4;Left wheel;Black;891;44862
15109;Sedan;HYUNDAI;Elantra;2015;Automatic;Yes;Diesel;1.6;Front;4;100247 km;4;4;Left wheel;White;629;27654
5172;Sedan;KIA;Optima;2013;Tiptronic;No;Hybrid;2.4;Front;4;127200 km;4;12;Left wheel;White;751;21639
17896;Microbus;FORD;Transit;2007;Manual;No;Diesel;2.4;Front;2;0 km;4;0;Left wheel;Silver;-;20385
1794;Hatchback;VOLKSWAGEN;Golf 6;2012;Manual;No;Diesel;2.0 Turbo;Front;4;248000 km;4;6;Left wheel;Black;-;19444
3753;Hatchback;NISSAN;Tiida;2005;Automatic;No;Petrol;1.5;4x4;4;111111 km;4;6;Right-hand drive;Golden;-;8467
7877;Jeep;HYUNDAI;Tucson;2012;Automatic;Yes;Diesel;2;Front;4;182000 km;4;4;Left wheel;Grey;642;24123
17485;Sedan;HYUNDAI;Sonata;2010;Automatic;Yes;Petrol;2;Front;4;150073 km;4;4;Left wheel;White;836;13953
10823;Sedan;MERCEDES-BENZ;E 320;2002;Tiptronic;Yes;Petrol;2.6;Rear;6;160000 km;4;8;Left wheel;White;-;17562
9909;Jeep;LEXUS;RX 450;2011;Automatic;Yes;Hybrid;3.5;4x4;6;101816 km;4;12;Left wheel;Black;1172;188
11115;Sedan;MERCEDES-BENZ;E 350;2014;Automatic;Yes;Petrol;5.5;4x4;8;101424 km;4;12;Left wheel;Grey;1604;32302
2069;Hatchback;TOYOTA;Prius;2010;Automatic;No;Hybrid;1.8;Front;4;260000 km;4;12;Left wheel;Red;-;12544
9919;Jeep;HYUNDAI;Tucson;2017;Automatic;Yes;Diesel;1.7;Front;4;131959 km;4;4;Left wheel;White;877;34240
8404;Sedan;HYUNDAI;Genesis;2010;Automatic;Yes;Petrol;3.3;Front;4;238558 km;4;4;Left wheel;Grey;1324;23828
6952;Sedan;HYUNDAI;Elantra;2014;Automatic;Yes;Petrol;1.6;Front;4;73628 km;4;4;Left wheel;Silver;528;28241
14524;Hatchback;MAZDA;Demio;2013;Automatic;No;Petrol;1.2;Front;4;129000 km;4;4;Right-hand drive;Grey;1031;8000
6366;Jeep;SUBARU;XV;2014;Automatic;Yes;Hybrid;2;4x4;4;131872 km;4;12;Left wheel;White;333;12074
13721;Jeep;NISSAN;Murano;2011;Automatic;Yes;Petrol;3;4x4;5;265000 km;4;10;Left wheel;Black;1018;14113
9061;Sedan;KIA;Optima;2014;Tiptronic;No;Petrol;2.4;Front;4;99000 km;4;10;Left wheel;Silver;749;17000
9419;Universal;HYUNDAI;H1;2017;Automatic;Yes;Diesel;2.5;Front;4;168645 km;4;4;Left wheel;Silver;1249;37125
11255;Sedan;TOYOTA;Prius;2006;Automatic;No;Hybrid;1.5;Front;4;0 km;4;6;Left wheel;Silver;1132;7840
7318;Jeep;LEXUS;GX 470;2015;Automatic;Yes;Petrol;4.6;4x4;8;273493 km;4;0;Left wheel;Silver;1646;69935
7565;Sedan;MERCEDES-BENZ;CLS 550;2012;Tiptronic;Yes;Petrol;4.7 Turbo;Rear;8;100000 km;4;12;Left wheel;Black;-;54882
3382;Goods wagon;HYUNDAI;I30;2010;Manual;Yes;Diesel;1.6 Turbo;Front;4;156000 km;4;12;Left wheel;Beige;687;10976
16537;Jeep;NISSAN;Rogue;2014;Tiptronic;No;Petrol;2.5;Front;4;135700 km;4;6;Left wheel;Grey;777;18503
10295;Minivan;HYUNDAI;H1;2019;Automatic;Yes;Diesel;2.5;Front;4;21442 km;4;4;Left wheel;White;1325;83107
9543;Jeep;FORD;Escape;2011;Automatic;Yes;Hybrid;2.5;4x4;4;130306 km;4;0;Left wheel;Green;862;314
9781;Sedan;MERCEDES-BENZ;E 350;2009;Automatic;Yes;Diesel;3.5;4x4;6;266061 km;4;12;Left wheel;Black;1624;1411
991;Sedan;DODGE;Dart GT 2.4;2015;Automatic;Yes;Petrol;2.4;Front;4;48000 km;4;4;Left wheel;White;900;18189
6852;Sedan;FORD;Fiesta;2011;Automatic;No;Petrol;1.6;Front;4;216000 km;4;4;Left wheel;Blue;583;9722
9886;Jeep;LEXUS;GX 460;2010;Automatic;Yes;Petrol;4.6;4x4;8;275240 km;4;0;Left wheel;Silver;1811;15681
19085;Jeep;LEXUS;NX 300;2018;Tiptronic;Yes;Petrol;2.0 Turbo;Front;4;25600 km;>5;7;Left wheel;White;1079;97219
17881;Jeep;TOYOTA;Tundra;2016;Automatic;Yes;Petrol;4.6;4x4;8;254805 km;4;12;Left wheel;White;1935;941
9067;Sedan;TOYOTA;Avensis;2003;Tiptronic;No;Petrol;2;Front;4;109000 km;4;4;Left wheel;Brown;-;5500
16308;Sedan;TOYOTA;Prius;2008;Automatic;No;Hybrid;1.5;Front;4;172000 km;4;8;Left wheel;White;-;35
1423;Jeep;SSANGYONG;Actyon;2016;Automatic;Yes;Diesel;1.6;Front;4;82658 km;4;4;Left wheel;Blue;730;40092
535;Jeep;HYUNDAI;Tucson;2017;Automatic;Yes;Diesel;1.7;Front;4;97880 km;4;4;Left wheel;White;877;35570
16518;Universal;HYUNDAI;H1;2016;Automatic;Yes;Diesel;2.5;Front;4;145830 km;4;4;Left wheel;White;1091;37580
18499;Sedan;OPEL;Vectra;1998;Manual;No;CNG;1.8;Front;4;250000 km;4;4;Left wheel;White;-;3920
8440;Minivan;MITSUBISHI;Delica;2002;Automatic;No;Petrol;3;4x4;6;176000 km;4;1;Right-hand drive;Silver;-;19757
2892;Coupe;FORD;Mustang;2012;Manual;No;Petrol;3.7;Rear;6;92000 km;2;9;Left wheel;Blue;-;26343
17706;Sedan;MERCEDES-BENZ;E 350;2012;Automatic;Yes;Diesel;3.5;4x4;6;318285 km;4;12;Left wheel;Black;1058;627
1710;Goods wagon;OPEL;Omega 1;1995;Manual;No;Petrol;2;Rear;1;700000 km;4;0;Left wheel;Green;-;1500
14040;Jeep;HYUNDAI;Tucson;2014;Automatic;Yes;Diesel;2;Front;4;191826 km;4;4;Left wheel;Silver;639;23129
5591;Hatchback;TOYOTA;Prius;2008;Variator;No;Hybrid;1.5;Front;4;200000 km;4;4;Left wheel;White;-;40
1707;Sedan;HYUNDAI;Elantra;2016;Automatic;Yes;Petrol;1.6;Front;4;54500 km;4;4;Left wheel;Blue;730;29094
12811;Minivan;HYUNDAI;H1;2011;Automatic;Yes;Diesel;2.5;Front;4;66597 km;4;4;Left wheel;Silver;862;16151
18642;Universal;HYUNDAI;H1;2016;Automatic;Yes;Diesel;2.5;Front;4;102338 km;4;4;Left wheel;Silver;1091;42171
3658;Jeep;BMW;X5;2004;Tiptronic;Yes;Diesel;3.0 Turbo;4x4;8;250000 km;4;0;Left wheel;Blue;-;16935
17585;Sedan;TOYOTA;Camry;2013;Automatic;Yes;Hybrid;2.5;Front;4;232032 km;4;12;Left wheel;Silver;779;392
10414;Hatchback;SEAT;Ibiza;2001;Manual;No;Diesel;1.9 Turbo;Front;4;187000 km;2;2;Left wheel;Silver;-;3700
14348;Jeep;LEXUS;RX 400;2008;Automatic;Yes;Hybrid;3.5;4x4;6;364523 km;4;12;Left wheel;Black;1850;941
14150;Hatchback;TOYOTA;Ist;2002;Automatic;No;Petrol;1.5;4x4;4;117000 km;4;4;Right-hand drive;Red;-;8781
11384;Sedan;KIA;Optima;2012;Automatic;Yes;Petrol;2;Front;4;46208 km;4;4;Left wheel;Silver;642;8781
3265;Sedan;HYUNDAI;Sonata;2016;Automatic;Yes;LPG;2;Front;4;258906 km;4;4;Left wheel;Silver;891;11290
4650;Hatchback;TOYOTA;Aqua;2012;Automatic;No;Petrol;1.5;Front;4;158000 km;4;2;Right-hand drive;Silver;-;14269
9376;Sedan;VOLKSWAGEN;Passat;2012;Tiptronic;Yes;Petrol;2.5;Front;4;111001 km;4;10;Left wheel;Grey;781;9879
16396;Universal;HYUNDAI;H1;2016;Automatic;Yes;Diesel;2.5;Front;4;97640 km;4;4;Left wheel;Silver;1091;40688
5413;Sedan;FORD;Focus;2006;Automatic;Yes;Petrol;2;Front;4;240746 km;4;12;Left wheel;Black;1481;549
1144;Sedan;FORD;Fusion;2017;Automatic;Yes;Petrol;2;4x4;4;158344 km;4;12;Left wheel;Silver;1017;470
14770;Sedan;KIA;Optima;2014;Automatic;Yes;Petrol;2;Front;4;57248 km;4;4;Left wheel;Silver;638;11290
2622;Pickup;SSANGYONG;Korando;2012;Automatic;Yes;Diesel;2;Front;4;201897 km;4;4;Left wheel;White;642;21940
9733;Sedan;NISSAN;Skyline;2007;Tiptronic;Yes;Petrol;2.5;4x4;6;1200 km;4;6;Right-hand drive;Silver;-;10000
9179;Sedan;HYUNDAI;Elantra;2011;Automatic;Yes;Petrol;1.6;Front;4;128980 km;4;4;Left wheel;Silver;583;14454
17412;Sedan;HYUNDAI;Sonata;2011;Automatic;No;Petrol;2.4;Front;4;331680 km;4;9;Left wheel;Black;-;18189
3853;Sedan;MERCEDES-BENZ;E 350;2009;Automatic;Yes;Diesel;3.5;Rear;6;109139 km;4;12;Left wheel;Black;1624;5018
758;Sedan;FORD;C-MAX;2014;Tiptronic;Yes;Plug-in Hybrid;2;Front;4;163000 km;4;12;Left wheel;Black;333;17876
18358;Sedan;MERCEDES-BENZ;E 350;2011;Automatic;Yes;Diesel;3.0 Turbo;Rear;6;106000 km;4;10;Left wheel;Silver;-;40769
8648;Minivan;NISSAN;Serena;2003;Variator;No;Petrol;2;Front;4;111111 km;4;4;Right-hand drive;White;-;8467
14260;Hatchback;TOYOTA;Prius;2012;Automatic;No;Hybrid;1.8;Front;4;120000 km;4;8;Left wheel;White;-;50
8360;Universal;HYUNDAI;H1;2016;Automatic;Yes;Diesel;2.5;Front;4;182541 km;4;4;Left wheel;Silver;1091;36231
22;Sedan;TOYOTA;Camry;2017;Automatic;Yes;Petrol;2.5;Front;4;39709 km;4;12;Left wheel;Black;1249;17562
6671;Sedan;TOYOTA;Camry;2012;Automatic;Yes;Hybrid;2.5;Front;4;314373 km;4;12;Left wheel;Grey;781;392
10444;Jeep;TOYOTA;Highlander;2010;Automatic;Yes;Hybrid;3.3;4x4;6;264877 km;4;12;Left wheel;White;1324;4861
18433;Hatchback;TOYOTA;Aqua;2013;Automatic;Yes;Petrol;1.5;Front;4;22878 km;4;4;Left wheel;Silver;502;18422
12399;Jeep;LEXUS;RX 400;2008;Variator;Yes;Hybrid;3.3;4x4;6;209000 km;4;10;Left wheel;Black;1750;24148
17154;Sedan;HYUNDAI;Sonata;2015;Automatic;Yes;LPG;2;Front;4;338110 km;4;4;Left wheel;Silver;765;15367
14460;Hatchback;NISSAN;Almera dci;2004;Manual;No;Diesel;1.5 Turbo;Front;4;165000 km;4;6;Left wheel;Silver;-;8781
12871;Sedan;NISSAN;Note;2005;Automatic;No;LPG;1.5;Front;4;2000 km;4;2;Right-hand drive;Blue;-;7213
16634;Sedan;MERCEDES-BENZ;E 320;2003;Tiptronic;Yes;Petrol;3.2;Rear;6;222000 km;4;14;Left wheel;Black;-;15681
8479;Goods wagon;OPEL;Astra H;2007;Manual;No;Diesel;1.7;Front;4;173000 km;4;2;Left wheel;Blue;-;11604
6415;Sedan;CHEVROLET;Matiz;2007;Automatic;Yes;Petrol;0.8;Front;4;134863 km;4;4;Left wheel;Golden;565;3293
8154;Sedan;TOYOTA;Corolla;2010;Automatic;Yes;Petrol;1.8;Front;4;116992 km;4;12;Left wheel;Silver;761;1333
18140;Jeep;BMW;X5;2012;Automatic;Yes;Diesel;3;4x4;6;70994 km;4;0;Left wheel;Black;919;31047
10150;Minivan;TOYOTA;ISIS;2005;Automatic;No;Petrol;2;4x4;4;198555 km;4;4;Right-hand drive;Silver;-;9408
13440;Hatchback;FORD;C-MAX SEL;2013;Automatic;Yes;Hybrid;2;Front;4;96289 km;4;8;Left wheel;White;640;16151
165;Sedan;OPEL;Vectra;1997;Manual;No;Petrol;1.6;Front;4;15000 km;4;2;Left wheel;Beige;-;4547
18178;Hatchback;NISSAN;March;2014;Automatic;Yes;Petrol;1.2;Front;4;50000 km;4;4;Left wheel;Black;418;13764
8884;Sedan;BMW;550 M Packet;2011;Tiptronic;Yes;Petrol;4.4 Turbo;Rear;8;132000 km;4;12;Left wheel;Grey;-;35438
11611;Sedan;HYUNDAI;Elantra;2012;Automatic;Yes;Petrol;1.6;Front;4;97000 km;4;4;Left wheel;White;531;19707
4922;Sedan;FORD;Focus;2013;Tiptronic;Yes;Hybrid;2;Front;4;145000 km;4;8;Left wheel;Grey;640;16621
3727;Coupe;BMW;325;2001;Tiptronic;No;Petrol;2.5;Rear;6;160000 km;2;0;Left wheel;Silver;-;5018
14647;Jeep;LEXUS;GX 460;2010;Automatic;Yes;Petrol;4.6;4x4;8;260771 km;4;0;Left wheel;Black;1811;46728
4804;Sedan;VOLKSWAGEN;Passat;2007;Automatic;Yes;Petrol;2.0 Turbo;Front;6;290000 km;4;6;Left wheel;Grey;-;10036
4258;Sedan;MERCEDES-BENZ;C 300;2011;Automatic;Yes;Petrol;3;Rear;6;155058 km;4;12;Left wheel;White;1018;549
7056;Jeep;HYUNDAI;Santa FE;2016;Automatic;Yes;Diesel;2;Front;4;59000 km;4;4;Left wheel;Grey;891;54807
18746;Sedan;JAGUAR;XE;2017;Tiptronic;Yes;Diesel;2.0 Turbo;4x4;4;21000 km;4;6;Left wheel;Silver;-;72130
9380;Sedan;FORD;Fiesta;2014;Automatic;Yes;Petrol;1.6;Front;4;91125 km;4;0;Left wheel;Grey;528;12544
16500;Hatchback;NISSAN;Note;2006;Variator;No;CNG;1.5;Front;4;1000 km;4;2;Left wheel;Silver;-;6586
9414;Jeep;HYUNDAI;Tucson;2014;Automatic;Yes;Diesel;2;Front;4;119401 km;4;4;Left wheel;White;639;34240
13743;Cabriolet;CHEVROLET;Camaro;2015;Automatic;Yes;Petrol;3.6;Front;4;99162 km;4;4;Left wheel;Yellow;1307;48277
18816;Jeep;LEXUS;RX 450;2010;Automatic;Yes;Hybrid;3.5;Front;6;311949 km;4;12;Left wheel;Silver;1399;282
9708;Microbus;FORD;Transit;2002;Manual;No;Diesel;2.4;Rear;4;250000 km;2;4;Left wheel;White;1996;12700
12685;Coupe;HYUNDAI;Genesis;2012;Automatic;Yes;Petrol;2;Front;4;77231 km;4;4;Left wheel;Grey;642;36711
