Id;Category;Manufacturer;Model;Prod. year;Gear box type;Leather interior;Fuel type;Engine volume;Drive wheels;Cylinders;Mileage;Doors;Airbags;Wheel;Color;Sales Fee
15483;Sedan;LEXUS;GX 470;2011;Automatic;Yes;Petrol;4.6;4x4;8;202048 km;4;0;Left wheel;White;1514
10136;Sedan;TOYOTA;Prius;2013;Automatic;Yes;Hybrid;1.8;Front;4;105600 km;4;10;Left wheel;Black;585
14803;Jeep;MAZDA;616;2018;Automatic;Yes;Petrol;2.5;Front;4;21328 km;4;12;Left wheel;Grey;1327
18295;Sedan;MERCEDES-BENZ;C 180;1997;Manual;No;CNG;1.8;Rear;4;540000 km;4;2;Left wheel;Blue;-
9812;Jeep;HYUNDAI;Santa FE;2017;Automatic;Yes;Diesel;2;Front;4;66340 km;4;4;Left wheel;Blue;1017
17079;Sedan;FORD;Fiesta;2019;Tiptronic;No;Petrol;1.6;Front;4;8200 km;4;10;Left wheel;Black;879
17270;Sedan;HYUNDAI;Elantra;2016;Tiptronic;No;Petrol;2;Front;4;92000 km;4;8;Left wheel;Black;891
7306;Sedan;KIA;Cadenza;2013;Automatic;Yes;Petrol;3;Front;6;61336 km;4;4;Left wheel;Silver;916
9655;Universal;FORD;Focus;2006;Manual;No;Diesel;2.0 Turbo;Front;4;280000 km;4;6;Left wheel;Grey;1481
9147;Hatchback;TOYOTA;Aqua;2013;Automatic;Yes;Petrol;1.5;Front;4;179000 km;4;4;Left wheel;White;502
11696;Coupe;MERCEDES-BENZ;CLS 55 AMG;2019;Automatic;Yes;Petrol;4;4x4;8;0 km;4;12;Left wheel;Silver;2067
4883;Sedan;HYUNDAI;Genesis;2012;Automatic;Yes;Petrol;3.8;Front;4;94055 km;4;4;Left wheel;Silver;1141
9125;Jeep;MERCEDES-BENZ;ML 350;2008;Automatic;Yes;Diesel;3.5;4x4;6;366869 km;4;12;Left wheel;Black;1850
10004;Hatchback;CHEVROLET;Volt;2014;Automatic;Yes;Hybrid;1.4;Front;4;110958 km;4;0;Left wheel;Black;259
11123;Goods wagon;CITROEN;Berlingo;2002;Manual;No;Diesel;1.9 Turbo;Front;4;190000 km;4;2;Left wheel;Blue;1599
13424;Hatchback;HONDA;FIT;2012;Automatic;No;Hybrid;1.3;Front;4;117000 km;4;4;Right-hand drive;Pink;1111
8456;Jeep;SUBARU;Forester;2014;Automatic;Yes;Petrol;2;4x4;4;110098 km;4;0;Left wheel;White;639
556;Sedan;KIA;RIO;2013;Automatic;No;Petrol;1.6;Front;4;137000 km;4;4;Left wheel;Black;530
2051;Sedan;MERCEDES-BENZ;E 350;2010;Automatic;Yes;Petrol;6.2;Rear;8;274771 km;4;12;Left wheel;White;2410
14936;Jeep;MITSUBISHI;Pajero IO;2000;Automatic;No;Petrol;2;4x4;4;97500 km;4;2;Left wheel;Black;-
9877;Sedan;MERCEDES-BENZ;E 350;2011;Tiptronic;Yes;Diesel;3.0 Turbo;Rear;6;227200 km;4;12;Left wheel;Black;1018
11379;Sedan;HYUNDAI;Elantra;2012;Automatic;Yes;Petrol;1.6;Front;4;162911 km;4;4;Left wheel;White;531
12727;Sedan;MITSUBISHI;Lancer;2007;Automatic;No;Petrol;2;Front;4;196800 km;4;2;Left wheel;Green;-
18615;Coupe;FORD;Mustang;2013;Manual;No;Petrol;3.6;Rear;6;156192 km;2;12;Left wheel;Blue;1083
14099;Jeep;CHEVROLET;Captiva;2014;Automatic;Yes;Diesel;2;Front;4;165000 km;4;4;Left wheel;Black;639
17508;Jeep;BMW;X6;2011;Tiptronic;Yes;Hybrid;4.4 Turbo;4x4;8;76000 km;4;12;Left wheel;White;-
3752;Hatchback;DODGE;Caliber;2012;Automatic;No;Petrol;2;Front;4;133000 km;4;8;Left wheel;Grey;642
721;Sedan;LEXUS;ES 350;2013;Automatic;Yes;Hybrid;2.5;Front;4;87952 km;4;12;Left wheel;Silver;779
16251;Sedan;VOLKSWAGEN;CC;2013;Automatic;Yes;Petrol;3.6;Front;8;101000 km;4;8;Left wheel;Grey;-
3091;Sedan;MERCEDES-BENZ;C 230;1996;Manual;No;Petrol;2.3;Rear;4;210456 km;4;2;Left wheel;Silver;-
1618;Jeep;TOYOTA;Tundra;2015;Automatic;Yes;Petrol;5.7;4x4;8;128000 km;4;12;Left wheel;White;2018
14371;Sedan;AUDI;A6;2011;Automatic;Yes;Petrol;3;4x4;6;0 km;4;12;Left wheel;Silver;1018
12532;Sedan;SUBARU;Legacy;2005;Tiptronic;No;Petrol;2;4x4;4;208000 km;4;4;Right-hand drive;Black;-
7136;Sedan;TOYOTA;Prius;2007;Automatic;No;Hybrid;1.5;Front;4;200000 km;4;4;Left wheel;White;-
18510;Jeep;MITSUBISHI;Pajero IO;2001;Automatic;No;Petrol;2;4x4;4;98000 km;2;4;Left wheel;Silver;-
11774;Jeep;SUZUKI;Grand Vitara;2005;Automatic;No;Petrol;2.7;4x4;6;180000 km;4;6;Right-hand drive;White;-
11045;Sedan;HYUNDAI;Elantra LIMITED;2012;Tiptronic;Yes;Petrol;1.8;Front;4;97000 km;4;12;Left wheel;Brown;586
10644;Sedan;HYUNDAI;Elantra;2007;Automatic;Yes;Diesel;1.6;Front;4;1678000 km;4;4;Left wheel;Silver;1047
9158;Jeep;CHEVROLET;Orlando;2013;Automatic;Yes;Diesel;2;Front;4;121042 km;4;4;Left wheel;White;640
13486;Sedan;HYUNDAI;Elantra;2012;Automatic;Yes;Petrol;1.6;Front;4;115471 km;4;4;Left wheel;Grey;531
18104;Minivan;MERCEDES-BENZ;Vito;2008;Manual;No;Diesel;2.2 Turbo;Rear;4;0 km;4;2;Left wheel;White;-
10822;Jeep;CHEVROLET;Captiva;2007;Automatic;Yes;Diesel;2;Front;4;77588 km;4;4;Left wheel;White;1282
10110;Sedan;HYUNDAI;Elantra;2012;Automatic;Yes;Petrol;1.6;Front;4;112243 km;4;4;Left wheel;White;531
6221;Sedan;VOLKSWAGEN;Jetta;2017;Tiptronic;No;Petrol;1.4 Turbo;Front;4;13000 km;4;12;Left wheel;White;738
15135;Hatchback;LEXUS;CT 200h;2013;Automatic;Yes;Hybrid;1.8;Front;4;188194 km;4;0;Left wheel;Black;585
17857;Sedan;TOYOTA;Aqua;2012;Tiptronic;No;Hybrid;1.5;Front;3;147431 km;4;5;Right-hand drive;White;-
7966;Sedan;HYUNDAI;Elantra;2016;Automatic;Yes;LPG;1.6;Front;4;29864 km;4;4;Left wheel;Silver;730
1167;Sedan;VOLKSWAGEN;Passat;2013;Tiptronic;Yes;Petrol;2.5;Front;5;90000 km;4;10;Left wheel;Silver;779
11550;Hatchback;TOYOTA;Prius;2010;Automatic;No;Hybrid;1.8;Front;4;123270 km;4;12;Left wheel;Black;761
1996;Sedan;CHEVROLET;Impala;2019;Automatic;Yes;Petrol;3.6;Front;6;18438 km;4;12;Left wheel;Silver;1869
14000;Sedan;HYUNDAI;Sonata;2016;Automatic;Yes;Hybrid;2;Front;4;251768 km;4;4;Left wheel;White;431
3288;Sedan;HONDA;Civic;2011;Automatic;Yes;Petrol;1.8;Front;4;177250 km;4;12;Left wheel;Black;645
3954;Sedan;HYUNDAI;Elantra;2007;Automatic;Yes;Petrol;1.6;Front;4;126184 km;4;4;Left wheel;Silver;1047
9202;Sedan;TOYOTA;Prius;2015;Automatic;No;Hybrid;1.8;Front;4;203101 km;4;12;Left wheel;White;353
10927;Hatchback;HONDA;FIT;2014;Automatic;Yes;Hybrid;1.5;Front;4;60000 km;4;4;Right-hand drive;White;1266
7516;Microbus;MERCEDES-BENZ;Sprinter;2006;Tiptronic;Yes;Diesel;2.7 Turbo;Rear;5;37440 km;2;2;Left wheel;Yellow;-
9756;Jeep;TOYOTA;Highlander;2009;Automatic;Yes;Hybrid;3.3;4x4;6;251278 km;4;12;Left wheel;Green;1537
259;Hatchback;HONDA;FIT;2014;Automatic;Yes;Hybrid;1.3;Front;4;114950 km;4;4;Left wheel;Blue;247
8941;Jeep;NISSAN;Juke;2013;Automatic;Yes;Petrol;1.6;4x4;4;108222 km;4;0;Left wheel;Black;530
5584;Hatchback;TOYOTA;Prius;2018;Automatic;Yes;Hybrid;1.8;Front;4;2102 km;4;12;Left wheel;White;463
6150;Jeep;MERCEDES-BENZ;ML 350 3.7;2003;Tiptronic;Yes;CNG;3.7;4x4;6;170000 km;4;10;Left wheel;Black;-
17493;Sedan;FORD;Fiesta;2014;Tiptronic;No;Petrol;1.6;Front;4;113000 km;4;8;Left wheel;Black;528
2002;Sedan;MERCEDES-BENZ;E 350;2012;Automatic;Yes;Diesel;3.5;4x4;6;318285 km;4;12;Left wheel;Black;1058
4331;Microbus;FORD;Transit;2000;Manual;No;Diesel;2.5;Rear;6;3538 km;4;0;Left wheel;Beige;-
5219;Sedan;TOYOTA;Prius;2012;Automatic;Yes;Hybrid;1.8;Front;4;430278 km;4;12;Left wheel;Black;586
4132;Sedan;TOYOTA;Camry;2016;Tiptronic;Yes;Petrol;2.5;Front;4;72678 km;4;6;Left wheel;Grey;1091
12273;Sedan;TOYOTA;Prius;2007;Variator;No;Hybrid;1.5;Front;4;0 km;4;10;Left wheel;Silver;988
142;Hatchback;CHEVROLET;Volt;2014;Automatic;Yes;Hybrid;1.4;Front;4;131893 km;4;0;Left wheel;Brown;259
11546;Sedan;TOYOTA;Camry;2019;Automatic;Yes;Hybrid;2.5;Front;4;9626 km;4;12;Left wheel;Black;607
12346;Sedan;MERCEDES-BENZ;C 300;2011;Automatic;Yes;Petrol;3;Rear;6;155058 km;4;12;Left wheel;White;1018
12443;Sedan;HYUNDAI;Sonata;2012;Automatic;No;Hybrid;2.4;Front;8;150000 km;4;12;Left wheel;Black;-
13659;Sedan;BUICK;Century;2019;Automatic;Yes;Petrol;1.4;Front;4;29965 km;4;12;Left wheel;Black;780
5698;Hatchback;HONDA;Insight;2012;Automatic;Yes;Hybrid;1.3;Front;4;0 km;4;0;Left wheel;Silver;448
11866;Sedan;HYUNDAI;Elantra;2017;Automatic;Yes;Petrol;2;Front;4;45242 km;4;12;Left wheel;Grey;1017
10557;Sedan;BMW;525;1996;Manual;No;CNG;2.5;Rear;6;0 km;4;2;Left wheel;Sky blue;-
12110;Sedan;TOYOTA;Corolla;2010;Automatic;Yes;Petrol;1.8;Front;4;232507 km;4;0;Left wheel;Grey;761
522;Sedan;HYUNDAI;Elantra;2014;Automatic;Yes;Petrol;1.8;Front;4;107155 km;4;12;Left wheel;Black;584
1692;Hatchback;CHEVROLET;Aveo;2011;Automatic;Yes;Petrol;1.6;Front;4;155536 km;4;12;Left wheel;Black;583
18285;Jeep;BMW;X5;2014;Tiptronic;Yes;Petrol;3.0 Turbo;4x4;6;72000 km;4;12;Left wheel;Brown;-
4070;Jeep;SUBARU;XV;2014;Automatic;Yes;Hybrid;2;4x4;4;127637 km;4;0;Left wheel;White;333
16559;Sedan;TOYOTA;Aqua;2014;Automatic;No;Hybrid;1.5;Front;4;108000 km;4;4;Right-hand drive;Silver;1266
378;Sedan;MERCEDES-BENZ;E 350;2011;Automatic;Yes;Diesel;3.5;4x4;6;230696 km;4;12;Left wheel;Black;1172
5369;Jeep;NISSAN;Juke;2016;Automatic;Yes;Petrol;1.6;4x4;4;181997 km;4;0;Left wheel;Black;730
166;Jeep;INFINITI;QX60;2015;Automatic;Yes;Petrol;3.5;4x4;6;124154 km;4;12;Left wheel;Black;1273
12916;Sedan;TOYOTA;Camry;2013;Automatic;Yes;Petrol;2.5;Front;4;78670 km;4;12;Left wheel;Silver;779
8720;Hatchback;HYUNDAI;Veloster;2013;Tiptronic;Yes;Petrol;1.6;Front;4;105600 km;2;12;Left wheel;White;-
1421;Hatchback;TOYOTA;Prius;2010;Automatic;Yes;Hybrid;1.8;Front;4;226000 km;4;8;Left wheel;Blue;761
6861;Jeep;HYUNDAI;Santa FE;2010;Automatic;Yes;Diesel;2.2;Front;4;61146 km;4;4;Left wheel;White;911
6832;Coupe;BMW;318;2002;Manual;No;Petrol;2;Rear;4;222000 km;2;6;Left wheel;Silver;-
14231;Hatchback;HONDA;FIT;2013;Automatic;Yes;Petrol;1.5;Front;4;113000 km;4;4;Left wheel;White;502
4843;Sedan;TOYOTA;Camry;2008;Automatic;Yes;Hybrid;2.4;Front;4;0 km;4;0;Left wheel;White;-
384;Sedan;TOYOTA;Camry;2014;Automatic;No;Hybrid;2.5;Front;4;51000 km;4;12;Left wheel;Grey;394
7635;Hatchback;TOYOTA;Aqua;2012;Automatic;No;Petrol;1.5;Front;4;140000 km;4;4;Right-hand drive;Sky blue;-
10689;Sedan;BMW;550;2012;Tiptronic;Yes;Petrol;4.4;Rear;8;0 km;4;6;Left wheel;Black;-
7881;Sedan;HYUNDAI;Elantra;2014;Automatic;Yes;Petrol;1.8;Front;4;207587 km;4;12;Left wheel;Grey;584
12134;Jeep;HYUNDAI;Santa FE;2015;Automatic;Yes;Diesel;2;Front;4;119038 km;4;4;Left wheel;Grey;765
3940;Jeep;HYUNDAI;Tucson;2018;Automatic;Yes;Diesel;1.7;Front;4;41500 km;4;4;Left wheel;Black;930
8225;Sedan;TOYOTA;Camry;2013;Automatic;Yes;Hybrid;2.5;Front;4;225510 km;4;12;Left wheel;White;779
11766;Sedan;FORD;Fusion;2015;Automatic;No;Petrol;2.5;Front;5;112000 km;4;8;Left wheel;White;934
14870;Jeep;SSANGYONG;Actyon;2016;Automatic;Yes;Diesel;1.6;Front;4;91060 km;4;4;Left wheel;White;730
2169;Jeep;HYUNDAI;Santa FE;2010;Automatic;Yes;Diesel;2;Front;4;142427 km;4;4;Left wheel;Silver;836
2251;Sedan;CHEVROLET;Malibu;2012;Automatic;Yes;Petrol;2;Front;4;194664 km;4;4;Left wheel;White;642
10671;Sedan;HYUNDAI;Elantra;2013;Automatic;Yes;Petrol;1.8;Front;4;294034 km;4;12;Left wheel;Black;585
10578;Sedan;FORD;Fusion 2015;2015;Tiptronic;No;Petrol;2.5;Front;4;195200 km;4;8;Left wheel;Green;934
9730;Jeep;KIA;Sportage;2015;Tiptronic;No;Petrol;2.4;4x4;4;50345 km;4;12;Left wheel;Blue;900
14552;Sedan;ACURA;TSX;2010;Automatic;Yes;Petrol;2.4;Front;4;227576 km;4;12;Left wheel;Grey;986
8717;Sedan;HYUNDAI;Elantra SE;2012;Tiptronic;No;Petrol;1.8;Front;4;158000 km;4;10;Left wheel;Grey;586
8796;Sedan;VOLKSWAGEN;Scirocco;2010;Automatic;Yes;Petrol;2;Front;4;156139 km;4;12;Left wheel;Black;836
9378;Sedan;HYUNDAI;Accent;2016;Automatic;Yes;Diesel;1.6;Front;4;32104 km;4;4;Left wheel;White;730
13466;Sedan;TOYOTA;Highlander;2008;Automatic;Yes;Hybrid;3.3;4x4;6;287274 km;4;12;Left wheel;White;1750
8708;Sedan;TOYOTA;Prius;2010;Variator;No;Hybrid;1.8;Front;6;0 km;4;6;Left wheel;Red;-
17367;Jeep;NISSAN;Juke NISMO;2013;Tiptronic;No;Petrol;1.6 Turbo;4x4;4;95700 km;4;10;Left wheel;Black;530
17077;Sedan;CHEVROLET;Cruze;2015;Automatic;Yes;Petrol;1.4;Front;4;68235 km;4;12;Left wheel;Red;562
19032;Jeep;CHEVROLET;Captiva;2014;Automatic;Yes;Diesel;2;Front;4;143414 km;4;4;Left wheel;White;639
6672;Jeep;HYUNDAI;Tucson;2014;Automatic;Yes;Diesel;2;Front;4;42701 km;4;4;Left wheel;White;639
2188;Sedan;HYUNDAI;Sonata;2016;Automatic;Yes;LPG;2;Front;4;503679 km;4;4;Left wheel;Orange;891
10276;Hatchback;FORD;Fiesta;2016;Automatic;No;Petrol;1.6;Front;4;50393 km;4;6;Left wheel;Silver;-
2661;Sedan;TOYOTA;Corolla;2010;Automatic;Yes;Petrol;1.8;Front;4;290280 km;4;12;Left wheel;Silver;761
17112;Minivan;HYUNDAI;H1;2014;Automatic;Yes;Diesel;2.5;Front;4;120309 km;4;4;Left wheel;Black;777
14268;Sedan;MERCEDES-BENZ;E 350;2014;Automatic;Yes;Diesel;3.5;4x4;6;132349 km;4;12;Left wheel;Grey;1053
274;Jeep;LEXUS;GX 460;2011;Automatic;Yes;Petrol;4.6;4x4;8;160138 km;4;0;Left wheel;White;1514
17757;Microbus;FORD;Transit;2008;Manual;No;Diesel;2.4 Turbo;Rear;4;137500 km;4;0;Left wheel;White;-
10682;Universal;MERCEDES-BENZ;C 240;1997;Manual;No;CNG;2.4;Rear;6;280000 km;4;4;Left wheel;Silver;-
16136;Sedan;MERCEDES-BENZ;E 350;2012;Automatic;Yes;Diesel;3.5;4x4;6;318285 km;4;12;Left wheel;Black;1058
10555;Jeep;SUBARU;Forester;2015;Automatic;Yes;Petrol;2.5;4x4;4;81058 km;4;0;Left wheel;Silver;934
11540;Sedan;RENAULT;Megane 1.9CDI;2008;Automatic;No;Diesel;1.9 Turbo;Front;4;168974 km;4;10;Left wheel;Silver;-
298;Sedan;MERCEDES-BENZ;C 200;2001;Manual;Yes;CNG;2;Rear;4;140000 km;4;4;Left wheel;Black;-
5205;Jeep;HYUNDAI;Elantra;2013;Automatic;Yes;Petrol;1.8;Front;4;0 km;4;12;Left wheel;Silver;585
8871;Jeep;SSANGYONG;REXTON;2015;Automatic;Yes;Diesel;2;Front;4;118366 km;4;4;Left wheel;White;765
9829;Jeep;HYUNDAI;Tucson;2017;Automatic;Yes;Diesel;2;Front;4;79877 km;4;4;Left wheel;Black;1017
1380;Hatchback;TOYOTA;Prius;2014;Automatic;Yes;Hybrid;1.8;Front;4;49000 km;4;12;Left wheel;Silver;-
699;Jeep;TOYOTA;RAV 4;2017;Automatic;No;Petrol;2.5;4x4;4;50000 km;4;10;Left wheel;Grey;1249
12312;Sedan;BMW;528;2009;Tiptronic;Yes;LPG;2.8;Rear;6;240000 km;4;6;Left wheel;Black;-
5708;Sedan;TOYOTA;Yaris iA;2015;Tiptronic;No;Petrol;1.5;Front;4;78400 km;4;12;Left wheel;Black;595
154;Universal;HYUNDAI;H1;2012;Automatic;Yes;Diesel;2.5;Front;4;166144 km;4;4;Left wheel;Silver;781
17160;Jeep;BMW;X5;2011;Automatic;Yes;Diesel;3;4x4;6;282280 km;4;12;Left wheel;White;1018
258;Jeep;CHEVROLET;Volt;2014;Automatic;Yes;Hybrid;1.4;Front;4;133195 km;4;0;Left wheel;Black;259
12944;Coupe;MERCEDES-BENZ;E 350;2011;Automatic;Yes;Diesel;3.5;Rear;6;170429 km;2;12;Left wheel;Silver;1172
7179;Jeep;LEXUS;RX 450;2013;Automatic;Yes;Hybrid;3.5;Front;6;138038 km;4;12;Left wheel;White;1055
1485;Sedan;HYUNDAI;Elantra;2013;Automatic;No;Petrol;1.8;Front;4;80699 km;4;0;Left wheel;Black;585
9097;Sedan;SUBARU;Legacy bl5;2003;Tiptronic;No;Petrol;2.0 Turbo;4x4;4;182000 km;4;2;Right-hand drive;Silver;-
684;Sedan;HYUNDAI;Elantra;2013;Tiptronic;No;Petrol;1.8;Front;4;117000 km;4;8;Left wheel;Grey;585
5327;Sedan;MERCEDES-BENZ;E 350;2011;Automatic;Yes;Diesel;3;Rear;6;273186 km;4;12;Left wheel;White;1018
150;Sedan;HYUNDAI;Elantra sport limited;2013;Tiptronic;Yes;Petrol;1.8;Front;4;117920 km;4;12;Left wheel;Grey;585
12062;Sedan;HYUNDAI;Sonata;2016;Automatic;Yes;LPG;2;Front;4;100702 km;4;4;Left wheel;Silver;891
17753;Hatchback;HONDA;FIT;2004;Automatic;No;Petrol;1.3;Front;4;150000 km;4;4;Right-hand drive;Silver;-
11788;Hatchback;TOYOTA;Prius;2010;Automatic;Yes;Hybrid;1.8;Front;4;236539 km;4;0;Left wheel;White;761
6623;Sedan;OPEL;Omega;1999;Manual;Yes;CNG;3;Rear;6;180000 km;4;12;Left wheel;Black;-
19013;Jeep;LEXUS;GX 470;2013;Automatic;Yes;Petrol;4.6;4x4;8;154115 km;4;0;Left wheel;Black;1360
2784;Goods wagon;OPEL;Astra;1998;Manual;No;Petrol;1.6;Front;4;230000 km;4;4;Left wheel;Blue;-
4206;Sedan;MERCEDES-BENZ;C 180;1999;Manual;No;Petrol;1.8;Rear;4;214500 km;4;4;Left wheel;Black;-
3053;Jeep;MERCEDES-BENZ;ML 350;2003;Tiptronic;Yes;CNG;3.7;4x4;6;235200 km;4;12;Left wheel;Black;-
19221;Sedan;VOLKSWAGEN;Jetta;2013;Manual;Yes;Petrol;2.5;Front;5;81200 km;4;12;Left wheel;Silver;-
4190;Hatchback;LEXUS;CT 200h F SPORT;2012;Tiptronic;Yes;Hybrid;1.8;Front;4;157000 km;4;10;Left wheel;Black;-
13570;Sedan;HYUNDAI;Elantra;2010;Tiptronic;Yes;Petrol;2.4;Front;4;148800 km;4;4;Left wheel;Black;986
2852;Jeep;HYUNDAI;Tucson;2011;Automatic;Yes;Diesel;2;Front;4;151186 km;4;4;Left wheel;Silver;707
13581;Microbus;MERCEDES-BENZ;Sprinter;2010;Manual;No;Petrol;2.7;Rear;4;190000 km;2;2;Left wheel;White;-
18847;Minivan;MERCEDES-BENZ;Vito Exstralong;2004;Manual;No;Diesel;2.2 Turbo;Rear;4;555 km;2;8;Left wheel;White;-
1495;Minivan;HYUNDAI;H1;2010;Automatic;Yes;Diesel;2.5;Front;4;60517 km;4;4;Left wheel;Yellow;1024
16006;Coupe;MINI;Cooper F-56;2014;Manual;Yes;Petrol;1.5 Turbo;Front;3;86234 km;2;10;Left wheel;Black;501
9807;Hatchback;TOYOTA;Prius;2012;Automatic;Yes;Hybrid;1.8;Front;4;323733 km;4;12;Left wheel;Grey;586
7287;Hatchback;TOYOTA;Prius C;2012;Automatic;No;Hybrid;1.5;Front;4;177120 km;4;12;Left wheel;Red;-
6203;Sedan;FORD;Fusion;2014;Automatic;Yes;Hybrid;2;Front;4;0 km;4;0;Left wheel;Silver;333
15654;Jeep;LEXUS;GX 460;2010;Automatic;Yes;Petrol;4.6;4x4;8;155821 km;4;0;Left wheel;Black;1811
16186;Jeep;SSANGYONG;Korando;2013;Automatic;Yes;Diesel;2;Front;4;71561 km;4;4;Left wheel;Grey;640
16170;Sedan;TOYOTA;Corolla;2015;Automatic;Yes;Petrol;1.8;Front;4;127680 km;4;12;Left wheel;Grey;697
10652;Jeep;LEXUS;GX 460;2010;Automatic;Yes;Petrol;4.6;4x4;8;155821 km;4;0;Left wheel;Black;1811
3844;Hatchback;NISSAN;Tiida;2005;Variator;Yes;Petrol;1.5;Front;4;160000 km;4;6;Right-hand drive;Silver;-
1917;Hatchback;HONDA;Fit Aria;2003;Automatic;No;Petrol;1.5 Turbo;Front;16;140203 km;4;2;Right-hand drive;Silver;-
6881;Coupe;HYUNDAI;Genesis;2010;Automatic;Yes;Petrol;2;Front;4;125126 km;4;4;Left wheel;Black;836
13920;Sedan;MERCEDES-BENZ;E 350;2014;Automatic;Yes;Petrol;5.5;4x4;8;101424 km;4;12;Left wheel;Grey;1604
17609;Jeep;FORD;Escape;2009;Automatic;Yes;Petrol;3;4x4;6;154000 km;4;10;Left wheel;Black;-
1997;Goods wagon;OPEL;Astra;1999;Manual;No;Petrol;1.6;Front;4;258000 km;4;2;Left wheel;Blue;-
17853;Sedan;VOLKSWAGEN;Jetta;2016;Automatic;Yes;Petrol;1.4;Front;4;78829 km;4;12;Left wheel;White;650
16345;Jeep;VOLVO;XC90;2003;Automatic;Yes;Petrol;2.5 Turbo;4x4;6;363200 km;4;6;Left wheel;Green;-
4839;Sedan;HYUNDAI;Elantra limited;2016;Automatic;Yes;Petrol;2;Front;4;92000 km;4;12;Left wheel;Blue;891
15050;Jeep;BMW;X5;2008;Automatic;Yes;Petrol;3;4x4;6;121121 km;4;10;Left wheel;Black;-
588;Sedan;HYUNDAI;Elantra;2012;Tiptronic;Yes;Petrol;1.8;Front;4;136000 km;4;8;Left wheel;Black;586
17130;Sedan;TOYOTA;Camry;2014;Automatic;Yes;Hybrid;2.5;Front;4;102397 km;4;12;Left wheel;Black;394
10166;Microbus;FORD;Transit;2000;Manual;No;Diesel;2.3;Rear;4;1000 km;4;0;Left wheel;White;-
8561;Sedan;MERCEDES-BENZ;E 200 w210;1997;Manual;No;Petrol;2;Rear;4;0 km;4;4;Left wheel;Blue;-
9608;Jeep;HYUNDAI;Tucson;2012;Automatic;Yes;Diesel;2;Front;4;149546 km;4;4;Left wheel;White;642
5892;Sedan;BMW;528;2011;Tiptronic;Yes;Petrol;3;Rear;6;103000 km;4;10;Left wheel;Black;1018
17328;Jeep;LEXUS;RX 450;2011;Automatic;Yes;Hybrid;3.5;4x4;6;101816 km;4;12;Left wheel;Black;1172
416;Sedan;CHEVROLET;Cruze;2018;Automatic;No;Petrol;1.4 Turbo;Front;4;25304 km;4;8;Left wheel;Brown;781
8672;Sedan;BMW;330;2003;Manual;No;Petrol;3;Rear;6;150300 km;4;0;Left wheel;White;-
2381;Sedan;MERCEDES-BENZ;E 320;1997;Manual;Yes;LPG;3.2;Rear;6;170000 km;4;4;Left wheel;Green;-
1612;Minivan;MERCEDES-BENZ;Vito;2006;Manual;No;Diesel;2.2;Rear;4;32000 km;4;4;Left wheel;White;1620
6829;Hatchback;HONDA;FIT;2018;Automatic;Yes;Petrol;1.3;Front;4;10970 km;4;4;Left wheel;Silver;732
12827;Hatchback;SCION;xD;2014;Automatic;No;Petrol;1.8;Front;4;77000 km;4;12;Left wheel;Grey;584
7917;Goods wagon;MERCEDES-BENZ;Citan;2013;Manual;No;Diesel;1.5 Turbo;Front;4;267000 km;2;10;Left wheel;Black;502
3319;Sedan;HYUNDAI;Sonata;2018;Automatic;Yes;Petrol;2;Front;4;50310 km;4;4;Left wheel;Grey;1079
11498;Sedan;FORD;Focus;2015;Automatic;No;Petrol;2;Front;4;54000 km;4;6;Left wheel;Carnelian red;765
367;Hatchback;LEXUS;CT 200h;2014;Automatic;Yes;Hybrid;1.8;Front;4;132563 km;4;0;Left wheel;Red;308
3692;Sedan;HYUNDAI;Sonata;2014;Automatic;Yes;LPG;2;Front;4;362454 km;4;4;Left wheel;Silver;639
17488;Jeep;LEXUS;RX 450 HYBRID;2010;Automatic;Yes;Hybrid;3.5;4x4;6;91000 km;4;12;Left wheel;Black;1399
18634;Jeep;MERCEDES-BENZ;ML 350;2006;Automatic;Yes;Petrol;3.5;4x4;6;126700 km;4;6;Left wheel;Blue;-
8339;Sedan;CHEVROLET;Cruze;2017;Tiptronic;No;Petrol;1.4 Turbo;Front;4;8960 km;4;10;Left wheel;White;738
10195;Jeep;HYUNDAI;Santa FE;2010;Automatic;Yes;Diesel;2.2;Front;4;149046 km;4;4;Left wheel;Silver;911
6613;Jeep;MERCEDES-BENZ;ML 320;2003;Tiptronic;Yes;Petrol;3.2;4x4;6;141800 km;4;8;Left wheel;Silver;-
9693;Hatchback;TOYOTA;Prius;2010;Automatic;Yes;Hybrid;1.8;Front;4;258909 km;4;12;Left wheel;White;761
13545;Sedan;FORD;Fusion;2013;Automatic;Yes;Hybrid;2;Front;4;174619 km;4;0;Left wheel;Grey;640
13940;Sedan;FORD;Fusion;2016;Automatic;Yes;Hybrid;2;Front;4;194974 km;4;0;Left wheel;Black;431
10592;Sedan;HYUNDAI;Elantra;2014;Automatic;Yes;Petrol;1.6;Front;4;140765 km;4;4;Left wheel;Silver;528
15825;Coupe;CHEVROLET;Camaro;2013;Tiptronic;No;Petrol;3.6;Rear;6;131000 km;2;6;Left wheel;Red;-
383;Minivan;HYUNDAI;H1;2011;Automatic;Yes;Diesel;2.5;Front;4;42415 km;4;4;Left wheel;White;862
1723;Hatchback;TOYOTA;Prius;2006;Automatic;No;Hybrid;1.5;Front;4;17778 km;4;8;Left wheel;Green;-
